ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l864438,65 Summerset Dr,Summerset Dr,Ardagh,Barrie,"$899,990",4 baths,4+2 beds,https://barrie.listing.ca/65-summerset-dr.S4930085.htm#61-4b
2020/10/16,l864231,2 Graihawk Dr,Graihawk Dr,Ardagh,Barrie,"$849,999",4 baths,5+2 beds,https://barrie.listing.ca/2-graihawk-dr.S4929821.htm#61-4c
2020/10/16,l864103,29 Finlay Rd,Finlay Rd,West Bayfield,Barrie,"$599,888",2 baths,3+1 beds,https://barrie.listing.ca/29-finlay-rd.S4929737.htm#61-4d
2020/10/16,l863954,111 Crompton Dr,Crompton Dr,Little Lake,Barrie,"$685,000",3 baths,3 beds,https://barrie.listing.ca/111-crompton-dr.S4929488.htm#61-4e
2020/10/16,l863883,233 Innisfil St 3,Innisfil St,City Centre,Barrie,"$350,000",3 baths,3 beds,https://barrie.listing.ca/233-innisfil-st-3.S4929505.htm#61-4f
2020/10/16,l863738,67 Goodwin Dr,Goodwin Dr,Painswick North,Barrie,"$458,000",2 baths,3 beds,https://barrie.listing.ca/67-goodwin-dr.S4929200.htm#61-4g
2020/10/16,l863442,44 Brock St,Brock St,400 North,Barrie,"$875,000",2 baths,4 beds,https://barrie.listing.ca/44-brock-st.S4928789.htm#61-4h
2020/10/16,l863441,90 William St,William St,Allandale,Barrie,"$949,000",3 baths,4 beds,https://barrie.listing.ca/90-william-st.S4928765.htm#61-4i
2020/10/16,l863437,6 Timothy Lane,Timothy Lane,Holly,Barrie,"$749,900",4 baths,4+2 beds,https://barrie.listing.ca/6-timothy-lane.S4928739.htm#61-4j
2020/10/16,l863227,244 Penetanguishene Rd 1,Penetanguishene Rd,Georgian Drive,Barrie,"$389,900",4 baths,4 beds,https://barrie.listing.ca/244-penetanguishene-rd-1.S4928999.htm#61-4k
2020/10/16,l862677,41 Ferndale Dr 312,Ferndale Dr,Ardagh,Barrie,"$515,000",2 baths,3 beds,https://barrie.listing.ca/41-ferndale-dr-312.S4927953.htm#61-4l
2020/10/16,l862482,199 Ardagh Rd 29,Ardagh Rd,Ardagh,Barrie,"$579,000",3 baths,3 beds,https://barrie.listing.ca/199-ardagh-rd-29.S4927677.htm#61-4m
2020/10/16,l860910,309 Grove St,Grove St,Grove East,Barrie,"$499,000",2 baths,8 beds,https://barrie.listing.ca/309-grove-st.S4925841.htm#61-4n
2020/10/16,l860633,44 Tiffin St,Tiffin St,Lakeshore,Barrie,"$849,000",4 baths,7 beds,https://barrie.listing.ca/44-tiffin-st.S4925492.htm#61-4o
2020/10/16,l860624,66 Corbett Dr,Corbett Dr,Grove East,Barrie,"$475,000",2 baths,3+1 beds,https://barrie.listing.ca/66-corbett-dr.S4925178.htm#61-4p
2020/10/16,l860056,31 Watson Dr,Watson Dr,East Bayfield,Barrie,"$629,900",2 baths,2+1 beds,https://barrie.listing.ca/31-watson-dr.S4924426.htm#61-4q
2020/10/16,l859207,334 Leacock Dr,Leacock Dr,Letitia Heights,Barrie,"$699,000",4 baths,4+2 beds,https://barrie.listing.ca/334-leacock-dr.S4923446.htm#61-4r
2020/10/16,l858985,318 Little Ave 12,Little Ave,Painswick North,Barrie,"$574,900",3 baths,2 beds,https://barrie.listing.ca/318-little-ave-12.S4923773.htm#61-4s
2020/10/16,l858712,107 Essa Rd,Essa Rd,Allandale,Barrie,"$699,900",2 baths,3 beds,https://barrie.listing.ca/107-essa-rd.S4922961.htm#61-4t
2020/10/16,l858466,302 Essa Rd 103,Essa Rd,Ardagh,Barrie,"$488,888",2 baths,2 beds,https://barrie.listing.ca/302-essa-rd-103.S4922608.htm#61-4u
2020/10/16,l858122,115 Cumming Dr,Cumming Dr,400 West,Barrie,"$874,900",3 baths,4 beds,https://barrie.listing.ca/115-cumming-dr.S4922354.htm#61-4v
2020/10/16,l857838,270 Mapleton Ave,Mapleton Ave,Holly,Barrie,"$889,900",4 baths,3+2 beds,https://barrie.listing.ca/270-mapleton-ave.S4921738.htm#61-4w
2020/10/16,l857832,189 Birkhall Pl,Birkhall Pl,Innis-Shore,Barrie,"$839,900",4 baths,4+1 beds,https://barrie.listing.ca/189-birkhall-pl.S4918790.htm#61-4x
2020/10/16,l857602,244 Penetanguishene Rd 9,Penetanguishene Rd,Georgian Drive,Barrie,"$389,900",4 baths,4 beds,https://barrie.listing.ca/244-penetanguishene-rd-9.S4921698.htm#61-4y
2020/10/16,l857601,49 Ferndale Dr 9,Ferndale Dr,Ardagh,Barrie,"$409,900",3 baths,3 beds,https://barrie.listing.ca/49-ferndale-dr-9.S4921565.htm#61-4z
2020/10/16,l857599,98 Loggers Run,Loggers Run,Ardagh,Barrie,"$354,900",2 baths,3 beds,https://barrie.listing.ca/98-loggers-run.S4916578.htm#61-50
2020/10/16,l857242,14 Springhome Rd,Springhome Rd,Allandale,Barrie,"$619,900",2 baths,2+1 beds,https://barrie.listing.ca/14-springhome-rd.S4921261.htm#61-51
2020/10/16,l857034,65 Ellen St 905,Ellen St,Lakeshore,Barrie,"$550,000",2 baths,2 beds,https://barrie.listing.ca/65-ellen-st-905.S4885790.htm#61-52
2020/10/16,l856819,65 Ellen St 1208,Ellen St,Lakeshore,Barrie,"$449,900",2 baths,2 beds,https://barrie.listing.ca/65-ellen-st-1208.S4920777.htm#61-53
2020/10/16,l856651,304 Essa Rd 414,Essa Rd,400 West,Barrie,"$575,000",2 baths,2+1 beds,https://barrie.listing.ca/304-essa-rd-414.S4920625.htm#61-54
2020/10/16,l856570,540 Essa Rd 17,Essa Rd,Holly,Barrie,"$535,000",4 baths,3+1 beds,https://barrie.listing.ca/540-essa-rd-17.S4920453.htm#61-55
2020/10/16,l855338,111 Worsley St 605,Worsley St,Lakeshore,Barrie,"$409,900",2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-605.S4919356.htm#61-56
2020/10/16,l855003,2 Springdale Dr,Springdale Dr,Cundles East,Barrie,"$629,900",2 baths,3 beds,https://barrie.listing.ca/2-springdale-dr.S4918550.htm#61-57
2020/10/16,l854030,49 Cook St,Cook St,Codrington,Barrie,"$1,399,000",4 baths,4 beds,https://barrie.listing.ca/49-cook-st.S4916793.htm#61-58
2020/10/16,l853446,142 Collingwood St,Collingwood St,Codrington,Barrie,"$1,150,000",4 baths,4 beds,https://barrie.listing.ca/142-collingwood-st.S4916663.htm#61-59
2020/10/16,l853445,189 Ferndale Dr,Ferndale Dr,Ardagh,Barrie,"$589,999",3 baths,4+3 beds,https://barrie.listing.ca/189-ferndale-dr.S4916609.htm#61-5a
2020/10/16,l853435,347 Cox Mill Rd,Cox Mill Rd,Innis-Shore,Barrie,"$1,195,000",4 baths,3 beds,https://barrie.listing.ca/347-cox-mill-rd.S4916174.htm#61-5b
2020/10/16,l853433,3 Loyalist Crt,Loyalist Crt,Innis-Shore,Barrie,"$759,900",3 baths,4 beds,https://barrie.listing.ca/3-loyalist-crt.S4916071.htm#61-5c
2020/10/16,l853152,302 Essa Rd 207,Essa Rd,Ardagh,Barrie,"$439,900",1 baths,2 beds,https://barrie.listing.ca/302-essa-rd-207.S4916276.htm#61-5d
2020/10/16,l851642,304 Essa Rd 212,Essa Rd,Ardagh,Barrie,"$545,000",2 baths,2 beds,https://barrie.listing.ca/304-essa-rd-212.S4914923.htm#61-5e
2020/10/16,l851336,157 Penetang St,Penetang St,City Centre,Barrie,"$649,000",3 baths,4+2 beds,https://barrie.listing.ca/157-penetang-st.S4914111.htm#61-5f
2020/10/16,l851240,13 Brennan Ave,Brennan Ave,Innis-Shore,Barrie,"$1,299,800",3 baths,5 beds,https://barrie.listing.ca/13-brennan-ave.S4913953.htm#61-5g
2020/10/16,l850972,89 Barre Dr,Barre Dr,Painswick North,Barrie,"$574,900",2 baths,3 beds,https://barrie.listing.ca/89-barre-dr.S4913120.htm#61-5h
2020/10/16,l850961,54 Carley Cres,Carley Cres,Painswick South,Barrie,"$629,900",3 baths,3+1 beds,https://barrie.listing.ca/54-carley-cres.S4913720.htm#61-5i
2020/10/16,l850912,264 Cox Mill Rd,Cox Mill Rd,Painswick North,Barrie,"$1,900,000",3 baths,3 beds,https://barrie.listing.ca/264-cox-mill-rd.S4913171.htm#61-5j
2020/10/16,l850729,67 Versailles Cres,Versailles Cres,Innis-Shore,Barrie,"$846,000",4 baths,4 beds,https://barrie.listing.ca/67-versailles-cres.S4913038.htm#61-5k
2020/10/16,l850401,37 Ellen St 502,Ellen St,Lakeshore,Barrie,"$634,900",2 baths,2 beds,https://barrie.listing.ca/37-ellen-st-502.S4913659.htm#61-5l
2020/10/16,l849617,5 Nathan Cres,Nathan Cres,Painswick South,Barrie,"$599,000",3 baths,3 beds,https://barrie.listing.ca/5-nathan-cres.S4912033.htm#61-5m
2020/10/16,l849268,67 Orwell Cres,Orwell Cres,Letitia Heights,Barrie,"$635,000",3 baths,4 beds,https://barrie.listing.ca/67-orwell-cres.S4911061.htm#61-5n
2020/10/16,l848532,306 Essa Rd 612,Essa Rd,Ardagh,Barrie,"$529,900",2 baths,2+1 beds,https://barrie.listing.ca/306-essa-rd-612.S4910820.htm#61-5o
2020/10/16,l843329,253 Bayfield St,Bayfield St,Bayfield,Barrie,"$418,900",1 baths,1 beds,https://barrie.listing.ca/253-bayfield-st.S4908533.htm#61-5p
2020/10/16,l843328,13 Courtney Cres,Courtney Cres,Painswick South,Barrie,"$657,500",2 baths,2+1 beds,https://barrie.listing.ca/13-courtney-cres.S4908499.htm#61-5q
2020/10/16,l843325,251 Bayfield St,Bayfield St,Bayfield,Barrie,"$429,900",1 baths,1 beds,https://barrie.listing.ca/251-bayfield-st.S4908482.htm#61-5r
2020/10/16,l841844,8 Keats Dr,Keats Dr,Letitia Heights,Barrie,"$699,900",3 baths,4 beds,https://barrie.listing.ca/8-keats-dr.S4906713.htm#61-5s
2020/10/16,l841124,4 Oates Lane,Oates Lane,Letitia Heights,Barrie,"$799,000",3 baths,4+3 beds,https://barrie.listing.ca/4-oates-lane.S4905462.htm#61-5t
2020/10/16,l840976,198 Lillian Cres,Lillian Cres,Sunnidale,Barrie,"$569,000",2 baths,2+1 beds,https://barrie.listing.ca/198-lillian-cres.S4905318.htm#61-5u
2020/10/16,l837638,83 Berczy St,Berczy St,City Centre,Barrie,"$1,379,000",4 baths,5 beds,https://barrie.listing.ca/83-berczy-st.S4901181.htm#61-5v
2020/10/16,l835745,37 Plunkett Crt,Plunkett Crt,Innis-Shore,Barrie,"$3,999,900",5 baths,4 beds,https://barrie.listing.ca/37-plunkett-crt.S4899486.htm#61-5w
2020/10/16,l835500,9 Butternut Dr,Butternut Dr,Holly,Barrie,"$549,000",2 baths,2+1 beds,https://barrie.listing.ca/9-butternut-dr.S4899368.htm#61-5x
2020/10/16,l835081,140 Dunlop St 402,Dunlop St,City Centre,Barrie,"$399,900",2 baths,2 beds,https://barrie.listing.ca/140-dunlop-st-402.S4899182.htm#61-5y
2020/10/16,l833392,111 Worsley St Gph #5,Worsley St,City Centre,Barrie,"$999,900",2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-gph-5.S4897074.htm#61-5z
2020/10/16,l833391,41 Ferndale Dr #102,Ferndale Dr,Ardagh,Barrie,"$515,000",2 baths,3 beds,https://barrie.listing.ca/41-ferndale-dr-102.S4896876.htm#61-60
2020/10/16,l832766,160 Toronto St,Toronto St,Queen's Park,Barrie,"$599,000",2 baths,2 beds,https://barrie.listing.ca/160-toronto-st.S4895740.htm#61-61
2020/10/16,l832180,214 Dunlop St,Dunlop St,Queen\'s Park,Barrie,"$1,449,000",4 baths,3 beds,https://barrie.listing.ca/214-dunlop-st.S4895040.htm#61-62
2020/10/16,l831734,15 Lismer Blvd,Lismer Blvd,Lakeshore,Barrie,"$1,490,000",2 baths,4 beds,https://barrie.listing.ca/15-lismer-blvd.S4894745.htm#61-63
2020/10/16,l829889,10 Wildflower Crt,Wildflower Crt,Ardagh,Barrie,"$699,000",3 baths,2+2 beds,https://barrie.listing.ca/10-wildflower-crt.S4892096.htm#61-64
2020/10/16,l829415,74 Megan Cres,Megan Cres,400 West,Barrie,"$949,900",3 baths,4 beds,https://barrie.listing.ca/74-megan-cres.S4891927.htm#61-65
2020/10/16,l826935,203 Dunsmore Lane,Dunsmore Lane,Georgian Drive,Barrie,"$589,999",2 baths,3+3 beds,https://barrie.listing.ca/203-dunsmore-lane.S4888877.htm#61-66
2020/10/16,l822388,233 Blake St 402,Blake St,Grove East,Barrie,"$829,000",2 baths,2 beds,https://barrie.listing.ca/233-blake-st-402.S4883450.htm#61-67
2020/10/16,l822083,32 Silver Maple Cres,Silver Maple Cres,Holly,Barrie,"$438,800",1 baths,2+1 beds,https://barrie.listing.ca/32-silver-maple-cres.S4883066.htm#61-68
2020/10/16,l821553,160 Duckworth St,Duckworth St,400 East,Barrie,"$699,000",2 baths,3 beds,https://barrie.listing.ca/160-duckworth-st.S4882403.htm#61-69
2020/10/16,l820265,245 Ferndale Dr 57,Ferndale Dr,Ardagh,Barrie,"$420,000",1 baths,3 beds,https://barrie.listing.ca/245-ferndale-dr-57.S4881246.htm#61-6a
2020/10/16,l817008,122 Patterson Rd,Patterson Rd,Ardagh,Barrie,"$799,000",3 baths,3 beds,https://barrie.listing.ca/122-patterson-rd.S4876736.htm#61-6b
2020/10/16,l816160,9 Sophia St,Sophia St,City Centre,Barrie,"$599,000",2 baths,4 beds,https://barrie.listing.ca/9-sophia-st.S4806080.htm#61-6c
2020/10/16,l811910,155 Puget St,Puget St,Grove East,Barrie,"$640,000",2 baths,4 beds,https://barrie.listing.ca/155-puget-st.S4870775.htm#61-6d
2020/10/16,l811695,150 Dunlop St 310,Dunlop St,City Centre,Barrie,"$369,500",1 baths,1 beds,https://barrie.listing.ca/150-dunlop-st-310.S4870762.htm#61-6e
2020/10/16,l807551,419 Leacock Dr,Leacock Dr,Northwest,Barrie,"$575,000",2 baths,3+2 beds,https://barrie.listing.ca/419-leacock-dr.S4865662.htm#61-6f
2020/10/16,l806962,37 Ellen St 311,Ellen St,Lakeshore,Barrie,"$479,900",1 baths,1 beds,https://barrie.listing.ca/37-ellen-st-311.S4864931.htm#61-6g
2020/10/16,l805539,39 Ferndale Dr 112,Ferndale Dr,Ardagh,Barrie,"$490,000",2 baths,3 beds,https://barrie.listing.ca/39-ferndale-dr-112.S4863143.htm#61-6h
2020/10/16,l801815,318 Little Ave 3,Little Ave,Painswick North,Barrie,"$499,000",2 baths,2 beds,https://barrie.listing.ca/318-little-ave-3.S4859012.htm#61-6i
2020/10/16,l801664,369 Essa Rdge 87,Essa Rdge,Ardagh,Barrie,"$489,900",2 baths,2 beds,https://barrie.listing.ca/369-essa-rdge-87.S4858639.htm#61-6j
2020/10/16,l783877,214 Kempview Lane,Kempview Lane,South Shore,Barrie,"$1,899,900",3 baths,4 beds,https://barrie.listing.ca/214-kempview-lane.S4837282.htm#61-6k
2020/10/16,l778117,58 Woodcrest Rd,Woodcrest Rd,Allandale,Barrie,"$995,000",2 baths,1+2 beds,https://barrie.listing.ca/58-woodcrest-rd.S4829672.htm#61-6l
2020/10/16,l776790,35 Kempenfelt Dr,Kempenfelt Dr,City Centre,Barrie,"$2,150,000",5 baths,3+1 beds,https://barrie.listing.ca/35-kempenfelt-dr.S4827088.htm#61-6m
2020/10/16,l773350,31 Hewitt Pl,Hewitt Pl,Georgian Drive,Barrie,"$790,000",3 baths,4 beds,https://barrie.listing.ca/31-hewitt-pl.S4818950.htm#61-6n
2020/10/16,l772922,27 Hewitt Pl,Hewitt Pl,Georgian Drive,Barrie,"$790,000",3 baths,4 beds,https://barrie.listing.ca/27-hewitt-pl.S4822911.htm#61-6o
2020/10/16,l771994,23 Hewitt Pl,Hewitt Pl,Georgian Drive,Barrie,"$785,000",3 baths,4 beds,https://barrie.listing.ca/23-hewitt-pl.S4818830.htm#61-6p
2020/10/16,l766929,140 Dunlop St 406,Dunlop St,City Centre,Barrie,"$514,900",2 baths,2 beds,https://barrie.listing.ca/140-dunlop-st-406.S4825544.htm#61-6q
2020/10/16,l752151,6 Capps Dr,Capps Dr,Bayshore,Barrie,"$2,950,000",4 baths,4 beds,https://barrie.listing.ca/6-capps-dr.S4798897.htm#61-6r
2020/10/16,l748827,404 Cox Mill Rd,Cox Mill Rd,South Shore,Barrie,"$1,350,000",4 baths,3 beds,https://barrie.listing.ca/404-cox-mill-rd.S4795192.htm#61-6s
2020/10/16,l744810,74 Ross St 31,Ross St,City Centre,Barrie,"$269,000",1 baths,1 beds,https://barrie.listing.ca/74-ross-st-31.S4785127.htm#61-6t
2020/10/16,l742095,520 Tiffin St,Tiffin St,400 North,Barrie,"$200,000",0 baths,0 beds,https://barrie.listing.ca/520-tiffin-st.S4786916.htm#61-6u
2020/10/16,l741843,524 Tiffin St,Tiffin St,400 North,Barrie,"$145,000",0 baths,0 beds,https://barrie.listing.ca/524-tiffin-st.S4786979.htm#61-6v
2020/10/16,l741650,522 Tiffin St,Tiffin St,400 North,Barrie,"$120,000",0 baths,0 beds,https://barrie.listing.ca/522-tiffin-st.S4786953.htm#61-6w
2020/10/16,l741645,518 Tiffin St,Tiffin St,400 North,Barrie,"$250,000",0 baths,0 beds,https://barrie.listing.ca/518-tiffin-st.S4786872.htm#61-6x
2020/10/16,l741571,36 Meadowlark Rd,Meadowlark Rd,Cundles East,Barrie,"$769,000",4 baths,4+2 beds,https://barrie.listing.ca/36-meadowlark-rd.S4787558.htm#61-6y
2020/10/16,l716645,332 Edgehill Dr,Edgehill Dr,Sandy Hollow,Barrie,"$755,000",3 baths,4+3 beds,https://barrie.listing.ca/332-edgehill-dr.S4754819.htm#61-6z
2020/10/16,l716486,35 Prince William Way,Prince William Way,Innis-Shore,Barrie,"$949,000",4 baths,4+1 beds,https://barrie.listing.ca/35-prince-william-way.S4754415.htm#61-70
2020/10/16,l692535,52 Mcconkey Pl,Mcconkey Pl,Allandale Heights,Barrie,"$589,999",2 baths,3+2 beds,https://barrie.listing.ca/52-mcconkey-pl.S4728002.htm#61-71
2020/10/16,l657269,300 Miller Dr,Miller Dr,Edgehill Drive,Barrie,"$424,900",0 baths,0 beds,https://barrie.listing.ca/300-miller-dr.S4675749.htm#61-72
2020/10/16,l528282,1 Dixon Crt,Dixon Crt,Bayshore,Barrie,"$250,000",0 baths,0 beds,https://barrie.listing.ca/1-dixon-crt.S4506583.htm#61-73
2020/10/16,l528281,2 Dixon Crt,Dixon Crt,Bayshore,Barrie,"$260,000",0 baths,0 beds,https://barrie.listing.ca/2-dixon-crt.S4506618.htm#61-74
2020/10/16,l528280,3 Dixon Crt,Dixon Crt,Bayshore,Barrie,"$275,000",0 baths,0 beds,https://barrie.listing.ca/3-dixon-crt.S4506645.htm#61-75
2020-10-17,l886834,52 Bibby Crt,Bibby Crt,Holly,Barrie,$470000,3 baths,3 beds,https://barrie.listing.ca/52-bibby-crt.S4957290.htm#61-2
2020-10-17,l886829,1 Surrey Dr,Surrey Dr,Little Lake,Barrie,$649900,2 baths,3 beds,https://barrie.listing.ca/1-surrey-dr.S4956946.htm#61-3
2020-10-17,l886828,18 Auburn Crt,Auburn Crt,Ardagh,Barrie,$975000,4 baths,4+1 beds,https://barrie.listing.ca/18-auburn-crt.S4956936.htm#61-4
2020-10-17,l886827,40 Willow Dr,Willow Dr,Holly,Barrie,$525000,2 baths,2 beds,https://barrie.listing.ca/40-willow-dr.S4956916.htm#61-5
2020-10-17,l886825,63 Highland Ave,Highland Ave,City Centre,Barrie,$749900,2 baths,3+2 beds,https://barrie.listing.ca/63-highland-ave.S4956698.htm#61-6
2020-10-17,l886824,77 Girdwood Dr,Girdwood Dr,Holly,Barrie,$634900,4 baths,3+1 beds,https://barrie.listing.ca/77-girdwood-dr.S4956665.htm#61-7
2020-10-17,l886822,13 Counsellor Terr,Counsellor Terr,Innis-Shore,Barrie,$727000,3 baths,3+1 beds,https://barrie.listing.ca/13-counsellor-terr.S4956612.htm#61-8
2020-10-17,l886820,62 Rundle Cres,Rundle Cres,Holly,Barrie,$519000,2 baths,3+2 beds,https://barrie.listing.ca/62-rundle-cres.S4956510.htm#61-9
2020-10-17,l886818,82 Brucker Rd,Brucker Rd,Holly,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/82-brucker-rd.S4956455.htm#61-a
2020-10-17,l886560,237 Steel St 8,Steel St,400 East,Barrie,$399900,2 baths,3 beds,https://barrie.listing.ca/237-steel-st-8.S4956709.htm#61-b
2020-10-17,l885976,306 Essa Rd 602,Essa Rd,Ardagh,Barrie,$574900,2 baths,2+1 beds,https://barrie.listing.ca/306-essa-rd-602.S4956580.htm#61-c
2020-10-19,l888507,270 Mapleton Ave,Mapleton Ave,Holly,Barrie,$869900,4 baths,3+2 beds,https://barrie.listing.ca/270-mapleton-ave.S4959052.htm#61-2
2020-10-19,l888506,95 Livingstone St,Livingstone St,West Bayfield,Barrie,$599900,2 baths,3+2 beds,https://barrie.listing.ca/95-livingstone-st.S4958882.htm#61-3
2020-10-19,l888504,59 Kipling Pl,Kipling Pl,Letitia Heights,Barrie,$400000,2 baths,3 beds,https://barrie.listing.ca/59-kipling-pl.S4958844.htm#61-4
2020-10-19,l888503,104 Nelson St,Nelson St,400 East,Barrie,$475000,2 baths,3 beds,https://barrie.listing.ca/104-nelson-st.S4958755.htm#61-5
2020-10-19,l888502,7 Masters Dr,Masters Dr,400 North,Barrie,$649900,2 baths,3+2 beds,https://barrie.listing.ca/7-masters-dr.S4958720.htm#61-6
2020-10-19,l888328,166 Owen St 206,Owen St,City Centre,Barrie,$329900,1 baths,2 beds,https://barrie.listing.ca/166-owen-st-206.S4958737.htm#61-7
2020-10-19,l888327,54 Koda St 114,Koda St,Holly,Barrie,$399000,1 baths,1 beds,https://barrie.listing.ca/54-koda-st-114.S4958626.htm#61-8
2020-10-19,l888008,168 Hickling Tr,Hickling Tr,400 East,Barrie,$568800,5 baths,6 beds,https://barrie.listing.ca/168-hickling-tr.S4958356.htm#61-9
2020-10-19,l887737,54 Northview Cres,Northview Cres,Northwest,Barrie,$649900,3 baths,4 beds,https://barrie.listing.ca/54-northview-cres.S4958154.htm#61-a
2020-10-19,l887712,54 Koda St 108,Koda St,Holly,Barrie,$389900,1 baths,1 beds,https://barrie.listing.ca/54-koda-st-108.S4958160.htm#61-b
2020-10-19,l887614,74 Balmoral Pl,Balmoral Pl,Innis-Shore,Barrie,$629900,3 baths,2+2 beds,https://barrie.listing.ca/74-balmoral-pl.S4958022.htm#61-c
2020-10-19,l887598,256 Cox Mill Rd,Cox Mill Rd,Painswick North,Barrie,$998000,4 baths,2+2 beds,https://barrie.listing.ca/256-cox-mill-rd.S4909462.htm#61-d
2020-10-19,l887597,42 Mowat Cres,Mowat Cres,Letitia Heights,Barrie,$555000,3 baths,3+1 beds,https://barrie.listing.ca/42-mowat-cres.S4958003.htm#61-e
2020-10-19,l887467,7 Greenwich St 403,Greenwich St,Ardagh,Barrie,$395000,1 baths,1 beds,https://barrie.listing.ca/7-greenwich-st-403.S4957821.htm#61-f
2020-10-19,l887367,12 Gables Way,Gables Way,Innis-Shore,Barrie,$895000,3 baths,2+2 beds,https://barrie.listing.ca/12-gables-way.S4957621.htm#61-g
2020-10-19,l887366,43 Lake Cres,Lake Cres,Holly,Barrie,$769900,3 baths,4 beds,https://barrie.listing.ca/43-lake-cres.S4957619.htm#61-h
2020-10-19,l887365,47 Hemingway Cres,Hemingway Cres,Letitia Heights,Barrie,$479000,3 baths,3 beds,https://barrie.listing.ca/47-hemingway-cres.S4957608.htm#61-i
2020-10-20,l889338,21 Stollar Blvd,Stollar Blvd,Little Lake,Barrie,$729900,3 baths,4 beds,https://barrie.listing.ca/21-stollar-blvd.S4960055.htm#61-2
2020-10-20,l889051,141 Livingstone St,Livingstone St,West Bayfield,Barrie,$599900,3 baths,3 beds,https://barrie.listing.ca/141-livingstone-st.S4959893.htm#61-3
2020-10-20,l889050,199 Ardagh Rd 29,Ardagh Rd,Ardagh,Barrie,$559000,3 baths,3 beds,https://barrie.listing.ca/199-ardagh-rd-29.S4959860.htm#61-4
2020-10-20,l889041,31 Centre St,Centre St,Allandale,Barrie,$524900,1 baths,3 beds,https://barrie.listing.ca/31-centre-st.S4959204.htm#61-5
2020-10-20,l889040,294 Hickling Tr,Hickling Tr,Grove East,Barrie,$615000,4 baths,3+2 beds,https://barrie.listing.ca/294-hickling-tr.S4959176.htm#61-6
2020-10-20,l889039,34 Bibby Crt,Bibby Crt,Holly,Barrie,$419900,2 baths,2 beds,https://barrie.listing.ca/34-bibby-crt.S4959152.htm#61-7
2020-10-20,l889038,110 Sophia St,Sophia St,Queen's Park,Barrie,$599999,2 baths,2 beds,https://barrie.listing.ca/110-sophia-st.S4959122.htm#61-8
2020-10-20,l889870,42 O'shaughnessy Cres,O'shaughnessy Cres,Holly,Barrie,$599000,3 baths,4 beds,https://barrie.listing.ca/42-oshaughnessy-cres.S4960670.htm#61-2
2020-10-20,l889867,98 Blake St,Blake St,North Shore,Barrie,$959000,2 baths,3+1 beds,https://barrie.listing.ca/98-blake-st.S4960465.htm#61-3
2020-10-20,l889655,261 Rose St 17,Rose St,Wellington,Barrie,$350000,2 baths,3 beds,https://barrie.listing.ca/261-rose-st-17.S4960441.htm#61-4
2020-10-21,l890420,16 Sunset Pl,Sunset Pl,Holly,Barrie,$575900,4 baths,3 beds,https://barrie.listing.ca/16-sunset-pl.S4961453.htm#61-2
2020-10-21,l890419,10 Maple Crown Terr,Maple Crown Terr,Innis-Shore,Barrie,$719900,3 baths,4 beds,https://barrie.listing.ca/10-maple-crown-terr.S4961369.htm#61-3
2020-10-21,l890416,39 Florence Park Rd,Florence Park Rd,Ardagh,Barrie,$679900,3 baths,3+1 beds,https://barrie.listing.ca/39-florence-park-rd.S4961188.htm#61-4
2020-10-21,l890415,112 Hanmer St,Hanmer St,West Bayfield,Barrie,$639900,2 baths,2+1 beds,https://barrie.listing.ca/112-hanmer-st.S4961125.htm#61-5
2020-10-21,l890413,80 Shalom Way,Shalom Way,Painswick South,Barrie,$730000,3 baths,2+2 beds,https://barrie.listing.ca/80-shalom-way.S4961018.htm#61-6
2020-10-21,l890412,23 Country Lane,Country Lane,Painswick South,Barrie,$599900,3 baths,3 beds,https://barrie.listing.ca/23-country-lane.S4960980.htm#61-7
2020-10-21,l890411,9 Weymouth Rd,Weymouth Rd,400 East,Barrie,$424900,1 baths,3 beds,https://barrie.listing.ca/9-weymouth-rd.S4960915.htm#61-8
2020-10-21,l890409,18 Balmoral Pl,Balmoral Pl,Innis-Shore,Barrie,$699900,4 baths,3+2 beds,https://barrie.listing.ca/18-balmoral-pl.S4960878.htm#61-9
2020-10-21,l890407,65 Kenwell Cres,Kenwell Cres,Holly,Barrie,$739900,4 baths,4+2 beds,https://barrie.listing.ca/65-kenwell-cres.S4960857.htm#61-a
2020-10-21,l890177,33 Ellen St 403,Ellen St,Lakeshore,Barrie,$739900,2 baths,2 beds,https://barrie.listing.ca/33-ellen-st-403.S4961394.htm#61-b
2020-10-21,l890176,20 Koda St 303,Koda St,Holly,Barrie,$398888,1 baths,1 beds,https://barrie.listing.ca/20-koda-st-303.S4961001.htm#61-c
2020-10-22,l892398,48 Grove St,Grove St,Queen's Park,Barrie,$499900,2 baths,3+1 beds,https://barrie.listing.ca/48-grove-st.S4963567.htm#61-2
2020-10-22,l892396,27 Christie Cres,Christie Cres,Letitia Heights,Barrie,$450000,2 baths,3 beds,https://barrie.listing.ca/27-christie-cres.S4963532.htm#61-3
2020-10-22,l892395,125 Wildwood Tr,Wildwood Tr,Ardagh,Barrie,$839900,3 baths,2+1 beds,https://barrie.listing.ca/125-wildwood-tr.S4963494.htm#61-4
