ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l828949,57 Lorne St,Lorne St,Inglewood,Caledon,"$1,199,000",3 baths,4+3 beds,https://caledon.listing.ca/57-lorne-st.W4891252.htm#y0-40
2020/10/16,l828944,19 Buckstown Tr,Buckstown Tr,Palgrave,Caledon,"$2,195,000",4 baths,4 beds,https://caledon.listing.ca/19-buckstown-tr.W4891226.htm#y0-41
2020/10/16,l828688,2882 Charleston Side Rd,Charleston Side Rd,Caledon Village,Caledon,"$749,999",0 baths,0 beds,https://caledon.listing.ca/2882-charleston-side-rd.W4891058.htm#y0-42
2020/10/16,l828686,2874 Charleston Side Rd,Charleston Side Rd,Caledon Village,Caledon,"$799,999",0 baths,0 beds,https://caledon.listing.ca/2874-charleston-side-rd.W4891056.htm#y0-43
2020/10/16,l828685,2890 Charleston Side Rd,Charleston Side Rd,Caledon Village,Caledon,"$749,999",0 baths,0 beds,https://caledon.listing.ca/2890-charleston-side-rd.W4891055.htm#y0-44
2020/10/16,l828684,2898 Charleston Side Rd,Charleston Side Rd,Caledon Village,Caledon,"$749,999",0 baths,0 beds,https://caledon.listing.ca/2898-charleston-side-rd.W4891053.htm#y0-45
2020/10/16,l828658,402 Dougall Ave,Dougall Ave,Rural Caledon,Caledon,"$719,900",2 baths,3 beds,https://caledon.listing.ca/402-dougall-ave.W4890854.htm#y0-46
2020/10/16,l828503,15 Valleygreen Cres,Valleygreen Cres,Caledon East,Caledon,"$1,199,000",4 baths,3 beds,https://caledon.listing.ca/15-valleygreen-cres.W4890815.htm#y0-47
2020/10/16,l828474,15 Logan Rd,Logan Rd,Rural Caledon,Caledon,"$3,650,900",5 baths,4 beds,https://caledon.listing.ca/15-logan-rd.W4890671.htm#y0-48
2020/10/16,l828238,70 Logan Rd,Logan Rd,Rural Caledon,Caledon,"$2,575,900",5 baths,4 beds,https://caledon.listing.ca/70-logan-rd.W4890407.htm#y0-49
2020/10/16,l828036,16025 Hurontario St,Hurontario St,Rural Caledon,Caledon,"$1,889,000",2 baths,2+2 beds,https://caledon.listing.ca/16025-hurontario-st.W4890118.htm#y0-4a
2020/10/16,l827974,6984 Healey Rd,Healey Rd,Rural Caledon,Caledon,"$1,400,000",2 baths,3+1 beds,https://caledon.listing.ca/6984-healey-rd.W4889680.htm#y0-4b
2020/10/16,l827484,49 Rolling Hills Lane,Rolling Hills Lane,Bolton West,Caledon,"$1,099,000",4 baths,3+1 beds,https://caledon.listing.ca/49-rolling-hills-lane.W4889354.htm#y0-4c
2020/10/16,l827477,74 Ferrara Dr,Ferrara Dr,Rural Caledon,Caledon,"$2,332,900",5 baths,4 beds,https://caledon.listing.ca/74-ferrara-dr.W4889296.htm#y0-4d
2020/10/16,l826943,18420 Mountainview Rd,Mountainview Rd,Rural Caledon,Caledon,"$1,999,000",3 baths,4 beds,https://caledon.listing.ca/18420-mountainview-rd.W4888742.htm#y0-4e
2020/10/16,l826942,12 Ferrara Dr,Ferrara Dr,Rural Caledon,Caledon,"$2,490,900",5 baths,4 beds,https://caledon.listing.ca/12-ferrara-dr.W4888741.htm#y0-4f
2020/10/16,l825339,15601 Mclaughlin Rd,Mclaughlin Rd,Inglewood,Caledon,"$999,900",2 baths,3+1 beds,https://caledon.listing.ca/15601-mclaughlin-rd.W4886970.htm#y0-4g
2020/10/16,l823896,10699 Halls Lake Sdrd,Halls Lake Sdrd,Rural Caledon,Caledon,"$1,549,000",3 baths,3+3 beds,https://caledon.listing.ca/10699-halls-lake-sdrd.W4884988.htm#y0-4h
2020/10/16,l823892,15299 Bramalea Rd,Bramalea Rd,Rural Caledon,Caledon,"$2,988,000",6 baths,6 beds,https://caledon.listing.ca/15299-bramalea-rd.W4884972.htm#y0-4i
2020/10/16,l820521,9 Elite Rd,Elite Rd,Rural Caledon,Caledon,"$1,650,000",4 baths,4+1 beds,https://caledon.listing.ca/9-elite-rd.W4881128.htm#y0-4j
2020/10/16,l820009,1349 Queen St,Queen St,Alton,Caledon,"$849,900",2 baths,3 beds,https://caledon.listing.ca/1349-queen-st.W4880410.htm#y0-4k
2020/10/16,l817703,8026 Mayfield Rd,Mayfield Rd,Rural Caledon,Caledon,"$1,829,000",2 baths,3+1 beds,https://caledon.listing.ca/8026-mayfield-rd.W4877592.htm#y0-4l
2020/10/16,l814880,12548 Mclaughlin Rd,Mclaughlin Rd,Rural Caledon,Caledon,"$2,250,000",2 baths,4+2 beds,https://caledon.listing.ca/12548-mclaughlin-rd.W4874233.htm#y0-4m
2020/10/16,l814282,19671 Porterfield Rd,Porterfield Rd,Rural Caledon,Caledon,"$3,950,000",4 baths,4 beds,https://caledon.listing.ca/19671-porterfield-rd.W4873240.htm#y0-4n
2020/10/16,l814281,17312 Mount Hope Rd,Mount Hope Rd,Palgrave,Caledon,"$1,799,999",4 baths,4+1 beds,https://caledon.listing.ca/17312-mount-hope-rd.W4873224.htm#y0-4o
2020/10/16,l811111,16900 Hurontario St,Hurontario St,Rural Caledon,Caledon,"$2,900,000",0 baths,0 beds,https://caledon.listing.ca/16900-hurontario-st.W4869896.htm#y0-4p
2020/10/16,l811054,15391 Mount Hope Rd,Mount Hope Rd,Rural Caledon,Caledon,"$1,659,000",3 baths,4+1 beds,https://caledon.listing.ca/15391-mount-hope-rd.W4869439.htm#y0-4q
2020/10/16,l810415,17145 Regional Road 50,Regional Road 50,Palgrave,Caledon,"$1,249,000",1 baths,3 beds,https://caledon.listing.ca/17145-regional-road-50.W4868548.htm#y0-4r
2020/10/16,l810408,18538 Horseshoe Hill Rd,Horseshoe Hill Rd,Rural Caledon,Caledon,"$949,900",0 baths,0 beds,https://caledon.listing.ca/18538-horseshoe-hill-rd.W4783036.htm#y0-4s
2020/10/16,l809796,4037 Charleston Sdrd,Charleston Sdrd,Rural Caledon,Caledon,"$1,225,000",4 baths,4 beds,https://caledon.listing.ca/4037-charleston-sdrd.W4868299.htm#y0-4t
2020/10/16,l797942,13207 Centreville Creek Dr,Centreville Creek Dr,Rural Caledon,Caledon,"$2,225,000",2 baths,3 beds,https://caledon.listing.ca/13207-centreville-creek-dr.W4854153.htm#y0-4u
2020/10/16,l793752,8 Keily Cres,Keily Cres,Palgrave,Caledon,"$499,999",0 baths,0 beds,https://caledon.listing.ca/8-keily-cres.W4848955.htm#y0-4v
2020/10/16,l790772,5137 King St,King St,Rural Caledon,Caledon,"$3,199,905",4 baths,4+4 beds,https://caledon.listing.ca/5137-king-st.W4845436.htm#y0-4w
2020/10/16,l789645,19 Lowes Hill Circ,Lowes Hill Circ,Caledon Village,Caledon,"$769,000",4 baths,3+1 beds,https://caledon.listing.ca/19-lowes-hill-circ.W4844176.htm#y0-4x
2020/10/16,l785763,5788 Escarpment Sdrd,Escarpment Sdrd,Caledon East,Caledon,"$4,490,000",8 baths,3+3 beds,https://caledon.listing.ca/5788-escarpment-sdrd.W4839027.htm#y0-4y
2020/10/16,l784715,22 Bateman Lane,Bateman Lane,Bolton East,Caledon,"$1,579,000",3 baths,3+1 beds,https://caledon.listing.ca/22-bateman-lane.W4838175.htm#y0-4z
2020/10/16,l784551,14165 Heart Lake Rd,Heart Lake Rd,Caledon East,Caledon,"$6,500,000",2 baths,3+3 beds,https://caledon.listing.ca/14165-heart-lake-rd.W4837582.htm#y0-50
2020/10/16,l781781,15847 Mount Wolfe Rd,Mount Wolfe Rd,Rural Caledon,Caledon,"$2,050,900",5 baths,4 beds,https://caledon.listing.ca/15847-mount-wolfe-rd.W4834670.htm#y0-51
2020/10/16,l780791,10 Station St,Station St,Alton,Caledon,"$1,445,000",1 baths,3 beds,https://caledon.listing.ca/10-station-st.W4833362.htm#y0-52
2020/10/16,l775996,12029 Coleraine Dr,Coleraine Dr,Bolton West,Caledon,"$4,500,000",4 baths,3+3 beds,https://caledon.listing.ca/12029-coleraine-dr.W4824091.htm#y0-53
2020/10/16,l775736,34 Queen St,Queen St,Bolton East,Caledon,"$849,900",2 baths,1 beds,https://caledon.listing.ca/34-queen-st.W4824481.htm#y0-54
2020/10/16,l775110,15863 Heart Lake Rd,Heart Lake Rd,Caledon Village,Caledon,"$2,149,000",3 baths,3+2 beds,https://caledon.listing.ca/15863-heart-lake-rd.W4819571.htm#y0-55
2020/10/16,l771814,758 Bush St,Bush St,Rural Caledon,Caledon,"$1,350,000",2 baths,3 beds,https://caledon.listing.ca/758-bush-st.W4809332.htm#y0-56
2020/10/16,l771192,47 Caledon Mountain Dr,Caledon Mountain Dr,Rural Caledon,Caledon,"$799,000",0 baths,0 beds,https://caledon.listing.ca/47-caledon-mountain-dr.W4810701.htm#y0-57
2020/10/16,l770620,13 Edgewild Dr,Edgewild Dr,Palgrave,Caledon,"$3,499,900",5 baths,4 beds,https://caledon.listing.ca/13-edgewild-dr.W4823731.htm#y0-58
2020/10/16,l754323,16362 Hillview Pl,Hillview Pl,Palgrave,Caledon,"$2,604,990",5 baths,4 beds,https://caledon.listing.ca/16362-hillview-pl.W4801296.htm#y0-59
2020/10/16,l748609,13626 Dixie Rd,Dixie Rd,Rural Caledon,Caledon,"$7,900,000",10 baths,7+7 beds,https://caledon.listing.ca/13626-dixie-rd.W4796630.htm#y0-5a
2020/10/16,l746555,19451 Willoughby Rd,Willoughby Rd,Rural Caledon,Caledon,"$9,999,888",3 baths,4 beds,https://caledon.listing.ca/19451-willoughby-rd.W4791948.htm#y0-5b
2020/10/16,l739509,12405 Heart Lake Rd,Heart Lake Rd,Rural Caledon,Caledon,"$1,700,000",2 baths,3 beds,https://caledon.listing.ca/12405-heart-lake-rd.W4783080.htm#y0-5c
2020/10/16,l739436,12423 Heart Lake Rd,Heart Lake Rd,Rural Caledon,Caledon,"$1,700,000",4 baths,3+1 beds,https://caledon.listing.ca/12423-heart-lake-rd.W4783071.htm#y0-5d
2020/10/16,l734651,7840 Patterson Side Rd,Patterson Side Rd,Caledon East,Caledon,"$1,999,000",5 baths,4+1 beds,https://caledon.listing.ca/7840-patterson-side-rd.W4776735.htm#y0-5e
2020/10/16,l692122,14632 Bramalea Rd,Bramalea Rd,Caledon East,Caledon,"$1,788,000",0 baths,6 beds,https://caledon.listing.ca/14632-bramalea-rd.W4726822.htm#y0-5f
2020/10/16,l691352,1 Richardson Crt,Richardson Crt,Alton,Caledon,"$1,999,999",5 baths,5 beds,https://caledon.listing.ca/1-richardson-crt.W4726190.htm#y0-5g
2020/10/16,l686764,15351 Mount Hope Rd,Mount Hope Rd,Palgrave,Caledon,"$4,995,000",2 baths,3 beds,https://caledon.listing.ca/15351-mount-hope-rd.W4707971.htm#y0-5h
2020/10/16,l635215,17762 Mississauga Rd,Mississauga Rd,Rural Caledon,Caledon,"$4,890,000",7 baths,5+2 beds,https://caledon.listing.ca/17762-mississauga-rd.W4646058.htm#y0-5i
2020/10/16,l633841,5846 Boston Mills Rd,Boston Mills Rd,Rural Caledon,Caledon,"$2,500,000",1 baths,3 beds,https://caledon.listing.ca/5846-boston-mills-rd.W4643915.htm#y0-5j
2020/10/16,l617338,23 William St,William St,Bolton West,Caledon,"$999,000",3 baths,3+2 beds,https://caledon.listing.ca/23-william-st.W4623098.htm#y0-5k
2020/10/16,l615937,15245 Airport Rd,Airport Rd,Rural Caledon,Caledon,"$2,900,000",2 baths,3+1 beds,https://caledon.listing.ca/15245-airport-rd.W4621718.htm#y0-5l
2020/10/16,l550602,17402 Humber Station Rd,Humber Station Rd,Rural Caledon,Caledon,"$8,700,000",2 baths,4 beds,https://caledon.listing.ca/17402-humber-station-rd.W4542012.htm#y0-5m
2020/10/16,l547661,12746 Mississauga Rd,Mississauga Rd,Rural Caledon,Caledon,"$22,000,000",3 baths,2 beds,https://caledon.listing.ca/12746-mississauga-rd.W4529724.htm#y0-5n
2020-10-17,l886892,23 Keily Cres,Keily Cres,Rural Caledon,Caledon,$1299900,4 baths,3+2 beds,https://caledon.listing.ca/23-keily-cres.W4956797.htm#y0-1
2020-10-17,l886853,9 Arcadia Road Rd,Arcadia Road Rd,Rural Caledon,Caledon,$949900,4 baths,3+1 beds,https://caledon.listing.ca/9-arcadia-road-rd.W4956559.htm#y0-2
2020-10-17,l886301,12581 Hurontario St,Hurontario St,Rural Caledon,Caledon,$1200000,1 baths,3 beds,https://caledon.listing.ca/12581-hurontario-st.W4956438.htm#y0-3
2020-10-17,l886296,16150 Centreville Creek Rd,Centreville Creek Rd,Rural Caledon,Caledon,$1799000,3 baths,3 beds,https://caledon.listing.ca/16150-centreville-creek-rd.W4956402.htm#y0-4
2020-10-17,l886257,1 Sheardown Tr,Sheardown Tr,Bolton East,Caledon,$889000,3 baths,3 beds,https://caledon.listing.ca/1-sheardown-tr.W4956193.htm#y0-5
2020-10-19,l887869,18082 Heart Lake Rd,Heart Lake Rd,Rural Caledon,Caledon,$1349000,3 baths,5 beds,https://caledon.listing.ca/18082-heart-lake-rd.W4958293.htm#y0-1
2020-10-19,l887657,12779 Humber Station Rd,Humber Station Rd,Rural Caledon,Caledon,$1898905,4 baths,4+1 beds,https://caledon.listing.ca/12779-humber-station-rd.W4957971.htm#y0-2
2020-10-19,l887626,19 Munro St,Munro St,Palgrave,Caledon,$1190000,2 baths,3+1 beds,https://caledon.listing.ca/19-munro-st.W4958060.htm#y0-3
2020-10-19,l887620,402 Dougall Ave,Dougall Ave,Rural Caledon,Caledon,$699900,2 baths,3 beds,https://caledon.listing.ca/402-dougall-ave.W4957936.htm#y0-4
2020-10-19,l887403,9 Maple Grove Rd,Maple Grove Rd,Caledon Village,Caledon,$449900,0 baths,0 beds,https://caledon.listing.ca/9-maple-grove-rd.W4957779.htm#y0-5
2020-10-19,l887400,4250 The Grange Sdrd,The Grange Sdrd,Rural Caledon,Caledon,$2089000,3 baths,3 beds,https://caledon.listing.ca/4250-the-grange-sdrd.W4957771.htm#y0-6
2020-10-19,l887392,1490 Queen St,Queen St,Alton,Caledon,$2500000,3 baths,4 beds,https://caledon.listing.ca/1490-queen-st.W4957711.htm#y0-7
2020-10-19,l887369,15886 Centreville Creek Rd,Centreville Creek Rd,Rural Caledon,Caledon,$12000000,3 baths,4 beds,https://caledon.listing.ca/15886-centreville-creek-rd.W4838586.htm#y0-8
