ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-11-25,l921529,18 Harding Blvd 1025,Harding Blvd,Harding,Richmond Hill,$488777,1 baths,1+1 beds,https://richmond-hill.listing.ca/18-harding-blvd-1025.N4999253.htm#1-2
2020-11-25,l921480,129 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1790000,5 baths,4 beds,https://richmond-hill.listing.ca/129-bond-cres.N4999115.htm#1-3
2020-11-25,l921479,127 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1790000,6 baths,4 beds,https://richmond-hill.listing.ca/127-bond-cres.N4999105.htm#1-4
2020-11-25,l921478,125 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1790000,6 baths,4 beds,https://richmond-hill.listing.ca/125-bond-cres.N4999094.htm#1-5
2020-11-25,l921295,123 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1790000,6 baths,4 beds,https://richmond-hill.listing.ca/123-bond-cres.N4999082.htm#1-6
2020-11-25,l921293,121 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1790000,6 baths,4 beds,https://richmond-hill.listing.ca/121-bond-cres.N4999067.htm#1-7
2020-11-25,l921286,46 Palomino Dr,Palomino Dr,Bayview Hill,Richmond Hill,$1249000,5 baths,4 beds,https://richmond-hill.listing.ca/46-palomino-dr.N4999016.htm#1-8
2020-11-25,l921283,10 Lake Woods St,Lake Woods St,Jefferson,Richmond Hill,$1398000,4 baths,4 beds,https://richmond-hill.listing.ca/10-lake-woods-st.N4998994.htm#1-9
2020-11-25,l921264,2 Newbridge Ave,Newbridge Ave,Oak Ridges,Richmond Hill,$1678000,4 baths,4 beds,https://richmond-hill.listing.ca/2-newbridge-ave.N4998783.htm#1-a
2020-11-25,l921255,56 Sylvan Cres,Sylvan Cres,Oak Ridges Lake Wilcox,Richmond Hill,$920000,2 baths,2 beds,https://richmond-hill.listing.ca/56-sylvan-cres.N4848547.htm#1-b
2020-11-25,l921134,370 Highway 7 601,Highway 7,Doncrest,Richmond Hill,$543000,1 baths,2 beds,https://richmond-hill.listing.ca/370-highway-7-601.N4998781.htm#1-c
2020-11-25,l921793,48 Bridlepath St,Bridlepath St,Rouge Woods,Richmond Hill,$849900,3 baths,3 beds,https://richmond-hill.listing.ca/48-bridlepath-st.N4999497.htm#1-2
2020-11-25,l921780,238 Montiel Rd,Montiel Rd,Mill Pond,Richmond Hill,$1025000,1 baths,3 beds,https://richmond-hill.listing.ca/238-montiel-rd.N4999345.htm#1-3
2020-11-25,l921778,435 Bent Cres,Bent Cres,Crosby,Richmond Hill,$1259000,3 baths,3+1 beds,https://richmond-hill.listing.ca/435-bent-cres.N4999298.htm#1-4
2020-11-25,l921776,58 Martini Dr,Martini Dr,Rouge Woods,Richmond Hill,$1080000,4 baths,3 beds,https://richmond-hill.listing.ca/58-martini-dr.N4999295.htm#1-5
2020-11-25,l921670,326 Major Mackenzie Dr 424,Major Mackenzie Dr,Crosby,Richmond Hill,$459000,1 baths,2 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-424.N4999498.htm#1-6
2020-11-26,l922656,118 Redstone Rd,Redstone Rd,Rouge Woods,Richmond Hill,$1938000,6 baths,6+1 beds,https://richmond-hill.listing.ca/118-redstone-rd.N5000724.htm#1-2
2020-11-26,l922348,2 Birchbark Crt,Birchbark Crt,Jefferson,Richmond Hill,$1288000,5 baths,4+1 beds,https://richmond-hill.listing.ca/2-birchbark-crt.N5000287.htm#1-3
2020-11-26,l922194,68 Raintree Cres,Raintree Cres,Oak Ridges,Richmond Hill,$1380000,4 baths,4 beds,https://richmond-hill.listing.ca/68-raintree-cres.N4999975.htm#1-4
2020-11-26,l922011,23 Oneida Cres 601,Oneida Cres,Langstaff,Richmond Hill,$469900,1 baths,1 beds,https://richmond-hill.listing.ca/23-oneida-cres-601.N5000082.htm#1-5
2020-11-26,l922005,10101 Yonge St 304,Yonge St,Crosby,Richmond Hill,$755000,2 baths,2 beds,https://richmond-hill.listing.ca/10101-yonge-st-304.N4999682.htm#1-6
2020-11-26,l921955,30 Harding Blvd 608,Harding Blvd,North Richvale,Richmond Hill,$568000,2 baths,1+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-608.N4999758.htm#1-7
2020-11-26,l921927,5 Weldrick Rd 804,Weldrick Rd,North Richvale,Richmond Hill,$769000,2 baths,3 beds,https://richmond-hill.listing.ca/5-weldrick-rd-804.N5000060.htm#1-8
2020-11-26,l921921,75 Weldrick Rd 817,Weldrick Rd,Observatory,Richmond Hill,$559900,2 baths,2 beds,https://richmond-hill.listing.ca/75-weldrick-rd-817.N4999774.htm#1-9
2020-11-27,l923482,187 Mill St,Mill St,Mill Pond,Richmond Hill,$1400000,3 baths,3+1 beds,https://richmond-hill.listing.ca/187-mill-st.N5001636.htm#1-2
2020-11-27,l923409,93 Thornapple Lane,Thornapple Lane,Oak Ridges Lake Wilcox,Richmond Hill,$969900,3 baths,3 beds,https://richmond-hill.listing.ca/93-thornapple-lane.N5001574.htm#1-3
2020-11-27,l923281,9090 Yonge St 309,Yonge St,South Richvale,Richmond Hill,$485000,1 baths,1 beds,https://richmond-hill.listing.ca/9090-yonge-st-309.N5001561.htm#1-4
2020-11-27,l923001,642 North Lake Rd,North Lake Rd,Oak Ridges Lake Wilcox,Richmond Hill,$749000,1 baths,3 beds,https://richmond-hill.listing.ca/642-north-lake-rd.N5000996.htm#1-5
2020-11-27,l923000,416 Paliser Cres,Paliser Cres,Harding,Richmond Hill,$998000,2 baths,3 beds,https://richmond-hill.listing.ca/416-paliser-cres.N5000989.htm#1-6
2020-11-27,l922998,99 Deerwood Cres,Deerwood Cres,Oak Ridges,Richmond Hill,$1418000,4 baths,4 beds,https://richmond-hill.listing.ca/99-deerwood-cres.N5000946.htm#1-7
2020-11-27,l922992,30 Brightside Ave,Brightside Ave,Jefferson,Richmond Hill,$1518000,4 baths,4 beds,https://richmond-hill.listing.ca/30-brightside-ave.N5000867.htm#1-8
2020-11-27,l922987,47 Colonial Cres,Colonial Cres,Oak Ridges Lake Wilcox,Richmond Hill,$1099888,4 baths,3+1 beds,https://richmond-hill.listing.ca/47-colonial-cres.N5000749.htm#1-9
2020-11-27,l922885,330 Red Maple Rd 106,Red Maple Rd,Langstaff,Richmond Hill,$479000,1 baths,1+1 beds,https://richmond-hill.listing.ca/330-red-maple-rd-106.N5001196.htm#1-a
2020-11-30,l924791,164 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$3600000,6 baths,5 beds,https://richmond-hill.listing.ca/164-boake-tr.N5003022.htm#1-2
2020-11-30,l924709,40 Harding Blvd 511,Harding Blvd,North Richvale,Richmond Hill,$550000,2 baths,2 beds,https://richmond-hill.listing.ca/40-harding-blvd-511.N5003229.htm#1-3
2020-11-30,l924707,9618 Yonge St 1510,Yonge St,North Richvale,Richmond Hill,$485000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-1510.N5003190.htm#1-4
2020-11-30,l924571,38 Elmpark Crt,Elmpark Crt,Devonsleigh,Richmond Hill,$850000,4 baths,3+2 beds,https://richmond-hill.listing.ca/38-elmpark-crt.N5002888.htm#1-5
2020-11-30,l924488,3 Toporowski Ave,Toporowski Ave,Rouge Woods,Richmond Hill,$1730000,4 baths,4 beds,https://richmond-hill.listing.ca/3-toporowski-ave.N5002791.htm#1-6
2020-11-30,l924485,12 Dewbourne Ave,Dewbourne Ave,Bayview Hill,Richmond Hill,$2499000,5 baths,4+2 beds,https://richmond-hill.listing.ca/12-dewbourne-ave.N4891890.htm#1-7
2020-11-30,l924421,11 Shilo Crt,Shilo Crt,Devonsleigh,Richmond Hill,$1700000,3 baths,4 beds,https://richmond-hill.listing.ca/11-shilo-crt.N5002726.htm#1-8
2020-11-30,l924351,56 Sylvan Cres,Sylvan Cres,Oak Ridges Lake Wilcox,Richmond Hill,$920000,2 baths,2 beds,https://richmond-hill.listing.ca/56-sylvan-cres.N4848547.htm#1-9
2020-11-30,l924278,296 Lennox Ave,Lennox Ave,Harding,Richmond Hill,$2150000,5 baths,4 beds,https://richmond-hill.listing.ca/296-lennox-ave.N5002637.htm#1-a
2020-11-30,l924275,45 Bayel Cres,Bayel Cres,Devonsleigh,Richmond Hill,$949000,2 baths,3 beds,https://richmond-hill.listing.ca/45-bayel-cres.N5002589.htm#1-b
2020-11-30,l924274,22 Philips Lake Crt,Philips Lake Crt,Jefferson,Richmond Hill,$1989800,5 baths,4+1 beds,https://richmond-hill.listing.ca/22-philips-lake-crt.N5002579.htm#1-c
2020-11-30,l924269,145 Elgin Mills Rd,Elgin Mills Rd,Mill Pond,Richmond Hill,$1649000,5 baths,4+1 beds,https://richmond-hill.listing.ca/145-elgin-mills-rd.N4992084.htm#1-d
2020-11-30,l924218,370 Red Maple Rd 87,Red Maple Rd,Langstaff,Richmond Hill,$938000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-87.N5002556.htm#1-e
2020-11-30,l924105,76 Woodhaven Cres,Woodhaven Cres,Oak Ridges,Richmond Hill,$1228900,4 baths,4+1 beds,https://richmond-hill.listing.ca/76-woodhaven-cres.N5002405.htm#1-f
2020-11-30,l924103,81 Weldrick Rd,Weldrick Rd,North Richvale,Richmond Hill,$985900,2 baths,3+1 beds,https://richmond-hill.listing.ca/81-weldrick-rd.N5002386.htm#1-g
2020-11-30,l924099,1 Worley Hall Gate,Worley Hall Gate,Rural Richmond Hill,Richmond Hill,$3588000,4 baths,4+1 beds,https://richmond-hill.listing.ca/1-worley-hall-gate.N5002327.htm#1-h
2020-11-30,l923970,12 Church St,Church St,Crosby,Richmond Hill,$1049900,3 baths,3 beds,https://richmond-hill.listing.ca/12-church-st.N5002205.htm#1-i
2020-11-30,l923966,11 Farmhouse Cres,Farmhouse Cres,Jefferson,Richmond Hill,$1338000,4 baths,4 beds,https://richmond-hill.listing.ca/11-farmhouse-cres.N4905258.htm#1-j
2020-11-30,l923792,480 Worthington Ave,Worthington Ave,Oak Ridges Lake Wilcox,Richmond Hill,$1720000,5 baths,4+1 beds,https://richmond-hill.listing.ca/480-worthington-ave.N5002142.htm#1-k
2020-11-30,l923777,21 Lowther Ave,Lowther Ave,Oak Ridges,Richmond Hill,$1099900,4 baths,3 beds,https://richmond-hill.listing.ca/21-lowther-ave.N5001886.htm#1-l
2020-11-30,l923768,170 Trayborn Dr,Trayborn Dr,Mill Pond,Richmond Hill,$999000,2 baths,3+1 beds,https://richmond-hill.listing.ca/170-trayborn-dr.N5001772.htm#1-m
2020-11-30,l923767,127 O'connor Cres,O'connor Cres,North Richvale,Richmond Hill,$1599000,4 baths,4+1 beds,https://richmond-hill.listing.ca/127-oconnor-cres.N5001758.htm#1-n
2020-11-30,l923760,68 Vitlor Dr,Vitlor Dr,Oak Ridges,Richmond Hill,$1575000,4 baths,4+1 beds,https://richmond-hill.listing.ca/68-vitlor-dr.N5001710.htm#1-o
2020-12-01,l925418,88 Marbrook St,Marbrook St,Mill Pond,Richmond Hill,$1799000,6 baths,4+1 beds,https://richmond-hill.listing.ca/88-marbrook-st.N5025991.htm#1-2
2020-12-01,l925414,106 Snowy Meadow Ave,Snowy Meadow Ave,Oak Ridges,Richmond Hill,$1099000,3 baths,4 beds,https://richmond-hill.listing.ca/106-snowy-meadow-ave.N5021212.htm#1-3
2020-12-01,l925342,192 Old Colony Rd,Old Colony Rd,Oak Ridges Lake Wilcox,Richmond Hill,$948000,3 baths,3 beds,https://richmond-hill.listing.ca/192-old-colony-rd.N5003854.htm#1-4
2020-12-01,l925294,75 Oneida Cres 910,Oneida Cres,Langstaff,Richmond Hill,$698000,2 baths,2+1 beds,https://richmond-hill.listing.ca/75-oneida-cres-910.N5013938.htm#1-5
2020-12-01,l925292,9191 Yonge St Sw-105,Yonge St,Langstaff,Richmond Hill,$699900,2 baths,1 beds,https://richmond-hill.listing.ca/9191-yonge-st-sw-105.N5003867.htm#1-6
2020-12-01,l925139,123 Wildwood Ave,Wildwood Ave,Oak Ridges Lake Wilcox,Richmond Hill,$770000,1 baths,2 beds,https://richmond-hill.listing.ca/123-wildwood-ave.N5003499.htm#1-7
2020-12-01,l925736,60 Brookside Rd,Brookside Rd,Westbrook,Richmond Hill,$1680000,4 baths,5+1 beds,https://richmond-hill.listing.ca/60-brookside-rd.N5053441.htm#1-2
2020-12-01,l925729,300 Skopit Rd,Skopit Rd,Crosby,Richmond Hill,$1195000,2 baths,3+1 beds,https://richmond-hill.listing.ca/300-skopit-rd.N5053387.htm#1-3
2020-12-01,l925679,177 Lennox Ave,Lennox Ave,Harding,Richmond Hill,$2588000,6 baths,4+1 beds,https://richmond-hill.listing.ca/177-lennox-ave.N5053088.htm#1-4
2020-12-02,l926609,73 Rose Branch Dr,Rose Branch Dr,Devonsleigh,Richmond Hill,$859000,4 baths,3+1 beds,https://richmond-hill.listing.ca/73-rose-branch-dr.N5054485.htm#1-2
2020-12-02,l926591,45 James Noble Ave,James Noble Ave,Westbrook,Richmond Hill,$1050000,3 baths,3+1 beds,https://richmond-hill.listing.ca/45-james-noble-ave.N5054304.htm#1-3
2020-12-02,l926505,3 Ellesmere St 611,Ellesmere St,Langstaff,Richmond Hill,$569900,2 baths,2 beds,https://richmond-hill.listing.ca/3-ellesmere-st-611.N5054516.htm#1-4
2020-12-02,l926494,9600 Yonge St 318,Yonge St,North Richvale,Richmond Hill,$499000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9600-yonge-st-318.N5054382.htm#1-5
2020-12-02,l926493,9471 Yonge St 622,Yonge St,Observatory,Richmond Hill,$465000,1 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-622.N5054377.htm#1-6
2020-12-02,l926383,110 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$3988888,6 baths,5+1 beds,https://richmond-hill.listing.ca/110-boake-tr.N5054237.htm#1-7
2020-12-02,l926088,251 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$2199000,5 baths,4+1 beds,https://richmond-hill.listing.ca/251-boake-tr.N5053848.htm#1-8
2020-12-02,l926078,32 Venture Ave,Venture Ave,Rouge Woods,Richmond Hill,$999000,3 baths,3 beds,https://richmond-hill.listing.ca/32-venture-ave.N5053655.htm#1-9
2020-12-02,l926065,41 Shallot Crt,Shallot Crt,Westbrook,Richmond Hill,$1049000,4 baths,3 beds,https://richmond-hill.listing.ca/41-shallot-crt.N5053487.htm#1-a
2020-12-02,l926063,57 Meadowsweet Lane,Meadowsweet Lane,Oak Ridges,Richmond Hill,$1488800,3 baths,4+1 beds,https://richmond-hill.listing.ca/57-meadowsweet-lane.N4859908.htm#1-b
2020-12-02,l925946,309 Major Mackenzie Dr 821,Major Mackenzie Dr,Harding,Richmond Hill,$605000,2 baths,2+1 beds,https://richmond-hill.listing.ca/309-major-mackenzie-dr-821.N5053765.htm#1-c
2020-12-03,l927245,26 Venture Ave,Venture Ave,Rouge Woods,Richmond Hill,$899000,4 baths,3 beds,https://richmond-hill.listing.ca/26-venture-ave.N5055319.htm#1-2
2020-12-03,l927183,26 Venture Ave,Venture Ave,Rouge Woods,Richmond Hill,$899000,4 baths,3 beds,https://richmond-hill.listing.ca/26-venture-ave.N5055311.htm#1-3
2020-12-03,l927181,125 Timber Valley Ave,Timber Valley Ave,Oak Ridges,Richmond Hill,$1350000,4 baths,4+2 beds,https://richmond-hill.listing.ca/125-timber-valley-ave.N5055303.htm#1-4
2020-12-03,l927090,12 Compton Cres,Compton Cres,Doncrest,Richmond Hill,$1588888,5 baths,6+2 beds,https://richmond-hill.listing.ca/12-compton-cres.N5055015.htm#1-5
2020-12-03,l926950,169 Elgin Mills Rd,Elgin Mills Rd,Mill Pond,Richmond Hill,$1538000,3 baths,3+2 beds,https://richmond-hill.listing.ca/169-elgin-mills-rd.N5054862.htm#1-6
2020-12-03,l926863,75 Weldrick Rd 609,Weldrick Rd,Observatory,Richmond Hill,$615000,2 baths,2 beds,https://richmond-hill.listing.ca/75-weldrick-rd-609.N5054720.htm#1-7
2020-12-03,l926776,370 Red Maple Rd 2,Red Maple Rd,Langstaff,Richmond Hill,$749000,2 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-2.N5054703.htm#1-8
2020-12-03,l927479,91 Westbury Crt,Westbury Crt,Westbrook,Richmond Hill,$1188000,4 baths,4 beds,https://richmond-hill.listing.ca/91-westbury-crt.N5055445.htm#1-2
2020-12-03,l927368,175 Cedar Ave 711,Cedar Ave,Harding,Richmond Hill,$499000,2 baths,2+1 beds,https://richmond-hill.listing.ca/175-cedar-ave-711.N5055499.htm#1-3
2020-12-04,l928164,31 Kensington Dr,Kensington Dr,Rural Richmond Hill,Richmond Hill,$3249000,6 baths,4 beds,https://richmond-hill.listing.ca/31-kensington-dr.N5056462.htm#1-2
2020-12-04,l928162,31 Kensington Dr On,Kensington Dr,Rural Richmond Hill,Richmond Hill,$3249000,6 baths,4 beds,https://richmond-hill.listing.ca/31-kensington-dr-on.N5056460.htm#1-3
2020-12-04,l928161,31 Kensington Dr On,Kensington Dr,Rural Richmond Hill,Richmond Hill,$3249000,6 baths,4 beds,https://richmond-hill.listing.ca/31-kensington-dr-on.N5056458.htm#1-4
2020-12-04,l928097,55 Shining Willow Crt,Shining Willow Crt,South Richvale,Richmond Hill,$2400000,5 baths,4 beds,https://richmond-hill.listing.ca/55-shining-willow-crt.N5056363.htm#1-5
2020-12-04,l928031,9471 Yonge St 541,Yonge St,Observatory,Richmond Hill,$469999,1 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-541.N5056427.htm#1-6
2020-12-04,l927883,95 Meadowsweet Lane,Meadowsweet Lane,Oak Ridges,Richmond Hill,$1388888,4 baths,4 beds,https://richmond-hill.listing.ca/95-meadowsweet-lane.N5056178.htm#1-7
2020-12-04,l927876,95 Meadowsweet Lane,Meadowsweet Lane,Oak Ridges,Richmond Hill,$1388888,4 baths,4 beds,https://richmond-hill.listing.ca/95-meadowsweet-lane.N5056088.htm#1-8
2020-12-04,l927870,448 Easy St,Easy St,Mill Pond,Richmond Hill,$1775000,4 baths,4+1 beds,https://richmond-hill.listing.ca/448-easy-st.N5055987.htm#1-9
2020-12-04,l927869,123 Arnold Cres,Arnold Cres,Mill Pond,Richmond Hill,$3689000,6 baths,4+1 beds,https://richmond-hill.listing.ca/123-arnold-cres.N5055976.htm#1-a
2020-12-04,l927867,301 Harris Ave,Harris Ave,Jefferson,Richmond Hill,$5000000,4 baths,3+1 beds,https://richmond-hill.listing.ca/301-harris-ave.N5055949.htm#1-b
2020-12-04,l927758,9191 Yonge St 204Sw,Yonge St,Langstaff,Richmond Hill,$578800,2 baths,2 beds,https://richmond-hill.listing.ca/9191-yonge-st-204sw.N5056143.htm#1-c
2020-12-04,l927756,249 Major Mackenzie Dr 204,Major Mackenzie Dr,Harding,Richmond Hill,$389900,1 baths,1+1 beds,https://richmond-hill.listing.ca/249-major-mackenzie-dr-204.N5056084.htm#1-d
2020-12-04,l928404,17 Aztec Crt,Aztec Crt,Westbrook,Richmond Hill,$1338000,3 baths,4 beds,https://richmond-hill.listing.ca/17-aztec-crt.N5056826.htm#1-2
2020-12-04,l928401,35 Addison St,Addison St,North Richvale,Richmond Hill,$1765000,5 baths,5+1 beds,https://richmond-hill.listing.ca/35-addison-st.N5056771.htm#1-3
2020-12-04,l928397,276 Oxford St,Oxford St,Mill Pond,Richmond Hill,$1898000,5 baths,5 beds,https://richmond-hill.listing.ca/276-oxford-st.N5056699.htm#1-4
2020-12-04,l928384,38 Bawden Dr,Bawden Dr,Rural Richmond Hill,Richmond Hill,$899000,3 baths,3 beds,https://richmond-hill.listing.ca/38-bawden-dr.N5056553.htm#1-5
2020-12-04,l928383,7 Glenhurst Rd,Glenhurst Rd,Doncrest,Richmond Hill,$1499990,3 baths,4 beds,https://richmond-hill.listing.ca/7-glenhurst-rd.N5056510.htm#1-6
2020-12-04,l928275,39 Oneida Cres 407,Oneida Cres,Langstaff,Richmond Hill,$429000,1 baths,1 beds,https://richmond-hill.listing.ca/39-oneida-cres-407.N5056737.htm#1-7
2020-12-04,l928271,23 Observatory Lane 246,Observatory Lane,Observatory,Richmond Hill,$828888,3 baths,3 beds,https://richmond-hill.listing.ca/23-observatory-lane-246.N5056596.htm#1-8
2020-12-04,l928268,11 Oneida Cres 1013,Oneida Cres,Langstaff,Richmond Hill,$399900,1 baths,1 beds,https://richmond-hill.listing.ca/11-oneida-cres-1013.N5056488.htm#1-9
2020-12-07,l929570,34 Futura Ave,Futura Ave,Rouge Woods,Richmond Hill,$990000,3 baths,4 beds,https://richmond-hill.listing.ca/34-futura-ave.N5058165.htm#1-2
2020-12-07,l929548,9471 Yonge St 1208,Yonge St,Observatory,Richmond Hill,$528000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9471-yonge-st-1208.N5058178.htm#1-3
2020-12-07,l929504,76 Deerwood Cres,Deerwood Cres,Oak Ridges,Richmond Hill,$1068000,3 baths,3 beds,https://richmond-hill.listing.ca/76-deerwood-cres.N5058121.htm#1-4
2020-12-07,l929500,84 Wolf Trail Cres,Wolf Trail Cres,Jefferson,Richmond Hill,$1499900,4 baths,4+1 beds,https://richmond-hill.listing.ca/84-wolf-trail-cres.N5058025.htm#1-5
2020-12-07,l929314,11 Casely Ave,Casely Ave,Rural Richmond Hill,Richmond Hill,$1119000,4 baths,4 beds,https://richmond-hill.listing.ca/11-casely-ave.N5057867.htm#1-6
2020-12-07,l929241,9 Chelton Dr,Chelton Dr,Oak Ridges,Richmond Hill,$799000,3 baths,3 beds,https://richmond-hill.listing.ca/9-chelton-dr.N5057738.htm#1-7
2020-12-07,l929240,38 Tomlin Cres,Tomlin Cres,North Richvale,Richmond Hill,$1588000,4 baths,4+2 beds,https://richmond-hill.listing.ca/38-tomlin-cres.N5057733.htm#1-8
2020-12-07,l929238,130 Shirrick Dr,Shirrick Dr,Jefferson,Richmond Hill,$799000,3 baths,3 beds,https://richmond-hill.listing.ca/130-shirrick-dr.N5057694.htm#1-9
2020-12-07,l929237,155 Snively St,Snively St,Oak Ridges Lake Wilcox,Richmond Hill,$2440000,0 baths,0 beds,https://richmond-hill.listing.ca/155-snively-st.N5057692.htm#1-a
2020-12-07,l929185,326 Major Mackenzie Dr 424,Major Mackenzie Dr,Crosby,Richmond Hill,$459000,1 baths,2 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-424.N5057721.htm#1-b
2020-12-07,l929102,2 Sala Dr,Sala Dr,South Richvale,Richmond Hill,$1998000,4 baths,4+2 beds,https://richmond-hill.listing.ca/2-sala-dr.N5057647.htm#1-c
2020-12-07,l929051,310 Red Maple Rd 909,Red Maple Rd,Langstaff,Richmond Hill,$435000,1 baths,1 beds,https://richmond-hill.listing.ca/310-red-maple-rd-909.N5057572.htm#1-d
2020-12-07,l929050,33 Weldrick Rd 909,Weldrick Rd,Observatory,Richmond Hill,$588000,2 baths,2+1 beds,https://richmond-hill.listing.ca/33-weldrick-rd-909.N5057537.htm#1-e
2020-12-07,l928944,48 Morray Ave,Morray Ave,Oak Ridges,Richmond Hill,$799000,1 baths,2 beds,https://richmond-hill.listing.ca/48-morray-ave.N5057436.htm#1-f
2020-12-07,l928763,59 Fern Valley Cres,Fern Valley Cres,Oak Ridges,Richmond Hill,$1298000,4 baths,4+1 beds,https://richmond-hill.listing.ca/59-fern-valley-cres.N5057052.htm#1-g
2020-12-07,l928759,26 Hubner Dr,Hubner Dr,Oak Ridges,Richmond Hill,$1338000,4 baths,4 beds,https://richmond-hill.listing.ca/26-hubner-dr.N5057038.htm#1-h
2020-12-07,l928632,9608 Yonge St 517-A,Yonge St,North Richvale,Richmond Hill,$619888,2 baths,1+1 beds,https://richmond-hill.listing.ca/9608-yonge-st-517-a.N5057239.htm#1-i
2020-12-07,l928628,370 Red Maple Rd 120,Red Maple Rd,Langstaff,Richmond Hill,$918000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-120.N5057110.htm#1-j
2020-12-07,l928627,350 Red Maple Rd 301,Red Maple Rd,Langstaff,Richmond Hill,$434900,1 baths,1 beds,https://richmond-hill.listing.ca/350-red-maple-rd-301.N5057104.htm#1-k
2020-12-07,l928623,30 Harding Blvd 503,Harding Blvd,Harding,Richmond Hill,$499000,2 baths,1+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-503.N5057026.htm#1-l
2020-12-07,l929823,148 Richmond St,Richmond St,Mill Pond,Richmond Hill,$899000,1 baths,2 beds,https://richmond-hill.listing.ca/148-richmond-st.N5058354.htm#1-2
2020-12-07,l929818,265 Neal Dr,Neal Dr,Crosby,Richmond Hill,$788000,2 baths,3+2 beds,https://richmond-hill.listing.ca/265-neal-dr.N5058316.htm#1-3
2020-12-07,l929719,8501 Bayview Ave,Bayview Ave,Doncrest,Richmond Hill,$679900,2 baths,2+1 beds,https://richmond-hill.listing.ca/8501-bayview-ave.N5058369.htm#1-4
2020-12-07,l929718,9015 Leslie St 1017,Leslie St,Beaver Creek Business Park,Richmond Hill,$688000,2 baths,3 beds,https://richmond-hill.listing.ca/9015-leslie-st-1017.N5058363.htm#1-5
2020-12-07,l929710,18 Harding Blvd 422,Harding Blvd,Harding,Richmond Hill,$649900,2 baths,2 beds,https://richmond-hill.listing.ca/18-harding-blvd-422.N4979675.htm#1-6
2020-12-08,l930451,35 London Pride Dr,London Pride Dr,Jefferson,Richmond Hill,$799000,4 baths,3+1 beds,https://richmond-hill.listing.ca/35-london-pride-dr.N5059981.htm#1-2
2020-12-08,l930448,25 Holly Dr,Holly Dr,Rouge Woods,Richmond Hill,$899900,3 baths,3 beds,https://richmond-hill.listing.ca/25-holly-dr.N5059971.htm#1-3
2020-12-08,l930398,81 Stoyell Dr,Stoyell Dr,Jefferson,Richmond Hill,$795000,4 baths,3+1 beds,https://richmond-hill.listing.ca/81-stoyell-dr.N5059529.htm#1-4
2020-12-08,l930216,26 Brookwood Dr,Brookwood Dr,Devonsleigh,Richmond Hill,$1475000,4 baths,4+1 beds,https://richmond-hill.listing.ca/26-brookwood-dr.N5059251.htm#1-5
2020-12-08,l930204,68 Walnut Grove Cres,Walnut Grove Cres,Rouge Woods,Richmond Hill,$1399000,5 baths,4+2 beds,https://richmond-hill.listing.ca/68-walnut-grove-cres.N5058930.htm#1-6
2020-12-08,l930062,65 Oneida Cres 711,Oneida Cres,Langstaff,Richmond Hill,$533000,1 baths,1+1 beds,https://richmond-hill.listing.ca/65-oneida-cres-711.N5058655.htm#1-7
2020-12-08,l930756,15 Luba Ave,Luba Ave,Devonsleigh,Richmond Hill,$1198000,4 baths,4+1 beds,https://richmond-hill.listing.ca/15-luba-ave.N5060061.htm#1-2
2020-12-08,l930752,46 Terrace Bay Lane,Terrace Bay Lane,Westbrook,Richmond Hill,$1050000,3 baths,3 beds,https://richmond-hill.listing.ca/46-terrace-bay-lane.N5060157.htm#1-3
2020-12-08,l930718,12 Mcnairn Crt,Mcnairn Crt,North Richvale,Richmond Hill,$1148000,4 baths,3+1 beds,https://richmond-hill.listing.ca/12-mcnairn-crt.N5060351.htm#1-4
2020-12-08,l930709,41 Shallot Crt,Shallot Crt,Westbrook,Richmond Hill,$1170000,4 baths,3 beds,https://richmond-hill.listing.ca/41-shallot-crt.N5060234.htm#1-5
2020-12-08,l930655,9 Wildflower Dr,Wildflower Dr,Oak Ridges,Richmond Hill,$1199000,4 baths,3 beds,https://richmond-hill.listing.ca/9-wildflower-dr.N5060167.htm#1-6
2020-12-08,l930551,209 Castle Rock Dr 44,Castle Rock Dr,North Richvale,Richmond Hill,$580777,2 baths,3 beds,https://richmond-hill.listing.ca/209-castle-rock-dr-44.N5060377.htm#1-7
