Date,Cash Buying Rate,Cash Selling Rate,Spot Buying Rate,Spot Selling Rate
2020/04/20,0.00000,0.00000,1.552,1.632
2020/04/17,0.00000,0.00000,1.562,1.642
2020/04/16,0.00000,0.00000,1.573,1.653
2020/04/15,0.00000,0.00000,1.571,1.651
2020/04/14,0.00000,0.00000,1.629,1.709
2020/04/13,0.00000,0.00000,1.625,1.705
2020/04/10,0.00000,0.00000,1.633,1.713
2020/04/09,0.00000,0.00000,1.625,1.705
2020/04/08,0.00000,0.00000,1.598,1.678
2020/04/07,0.00000,0.00000,1.594,1.674
2020/04/06,0.00000,0.00000,1.543,1.623
2020/04/01,0.00000,0.00000,1.64,1.72
2020/05/29,0.00000,0.00000,1.669,1.749
2020/05/28,0.00000,0.00000,1.685,1.765
2020/05/27,0.00000,0.00000,1.676,1.756
2020/05/26,0.00000,0.00000,1.678,1.758
2020/05/25,0.00000,0.00000,1.663,1.743
2020/05/22,0.00000,0.00000,1.641,1.721
2020/05/21,0.00000,0.00000,1.631,1.711
2020/05/20,0.00000,0.00000,1.599,1.679
2020/05/19,0.00000,0.00000,1.596,1.676
2020/05/18,0.00000,0.00000,1.582,1.662
2020/05/15,0.00000,0.00000,1.587,1.667
2020/05/14,0.00000,0.00000,1.571,1.651
2020/05/13,0.00000,0.00000,1.576,1.656
2020/05/12,0.00000,0.00000,1.579,1.659
2020/05/11,0.00000,0.00000,1.594,1.674
2020/05/08,0.00000,0.00000,1.578,1.658
2020/05/07,0.00000,0.00000,1.566,1.646
2020/05/06,0.00000,0.00000,1.583,1.663
2020/05/05,0.00000,0.00000,1.581,1.661
2020/05/04,0.00000,0.00000,1.551,1.631
2020/06/30,0.00000,0.00000,1.67,1.75
2020/06/29,0.00000,0.00000,1.671,1.751
2020/06/24,0.00000,0.00000,1.671,1.751
2020/06/23,0.00000,0.00000,1.678,1.758
2020/06/22,0.00000,0.00000,1.665,1.745
2020/06/20,0.00000,0.00000,1.669,1.749
2020/06/19,0.00000,0.00000,1.664,1.744
2020/06/18,0.00000,0.00000,1.678,1.758
2020/06/17,0.00000,0.00000,1.69,1.77
2020/06/16,0.00000,0.00000,1.691,1.771
2020/06/15,0.00000,0.00000,1.679,1.759
2020/06/12,0.00000,0.00000,1.701,1.781
2020/06/11,0.00000,0.00000,1.743,1.823
2020/06/10,0.00000,0.00000,1.746,1.826
2020/06/09,0.00000,0.00000,1.73,1.81
2020/06/08,0.00000,0.00000,1.733,1.813
2020/06/05,0.00000,0.00000,1.739,1.819
2020/06/04,0.00000,0.00000,1.715,1.795
2020/06/03,0.00000,0.00000,1.714,1.794
2020/06/02,0.00000,0.00000,1.679,1.759
2020/06/01,0.00000,0.00000,1.679,1.759
2020/07/31,0.00000,0.00000,1.711,1.791
2020/07/30,0.00000,0.00000,1.719,1.799
2020/07/29,0.00000,0.00000,1.754,1.834
2020/07/28,0.00000,0.00000,1.743,1.823
2020/07/27,0.00000,0.00000,1.741,1.821
2020/07/24,0.00000,0.00000,1.721,1.801
2020/07/23,0.00000,0.00000,1.753,1.833
2020/07/22,0.00000,0.00000,1.747,1.827
2020/07/21,0.00000,0.00000,1.744,1.824
2020/07/20,0.00000,0.00000,1.727,1.807
2020/07/17,0.00000,0.00000,1.725,1.805
2020/07/16,0.00000,0.00000,1.732,1.812
2020/07/15,0.00000,0.00000,1.735,1.815
2020/07/14,0.00000,0.00000,1.712,1.792
2020/07/13,0.00000,0.00000,1.725,1.805
2020/07/10,0.00000,0.00000,1.711,1.791
2020/07/09,0.00000,0.00000,1.712,1.792
2020/07/08,0.00000,0.00000,1.691,1.771
2020/07/07,0.00000,0.00000,1.686,1.766
2020/07/06,0.00000,0.00000,1.697,1.777
2020/07/03,0.00000,0.00000,1.706,1.786
2020/07/02,0.00000,0.00000,1.706,1.786
2020/07/01,0.00000,0.00000,1.674,1.754
2020/08/31,0.00000,0.00000,1.728,1.808
2020/08/28,0.00000,0.00000,1.705,1.785
2020/08/27,0.00000,0.00000,1.709,1.789
2020/08/26,0.00000,0.00000,1.711,1.791
2020/08/25,0.00000,0.00000,1.707,1.787
2020/08/24,0.00000,0.00000,1.692,1.772
2020/08/21,0.00000,0.00000,1.668,1.748
2020/08/20,0.00000,0.00000,1.668,1.748
2020/08/19,0.00000,0.00000,1.667,1.747
2020/08/18,0.00000,0.00000,1.649,1.729
2020/08/17,0.00000,0.00000,1.659,1.739
2020/08/14,0.00000,0.00000,1.648,1.728
2020/08/13,0.00000,0.00000,1.652,1.732
2020/08/12,0.00000,0.00000,1.647,1.727
2020/08/11,0.00000,0.00000,1.633,1.713
2020/08/10,0.00000,0.00000,1.623,1.703
2020/08/07,0.00000,0.00000,1.637,1.717
2020/08/06,0.00000,0.00000,1.645,1.725
2020/08/05,0.00000,0.00000,1.667,1.747
2020/08/04,0.00000,0.00000,1.67,1.75
2020/08/03,0.00000,0.00000,1.677,1.757
2020/09/30,0.00000,0.00000,1.677,1.757
2020/09/29,0.00000,0.00000,1.658,1.738
2020/09/28,0.00000,0.00000,1.655,1.735
2020/09/26,0.00000,0.00000,1.666,1.746
2020/09/25,0.00000,0.00000,1.697,1.777
2020/09/24,0.00000,0.00000,1.671,1.751
2020/09/23,0.00000,0.00000,1.684,1.764
2020/09/22,0.00000,0.00000,1.689,1.769
2020/09/21,0.00000,0.00000,1.732,1.812
2020/09/18,0.00000,0.00000,1.758,1.838
2020/09/17,0.00000,0.00000,1.748,1.828
2020/09/16,0.00000,0.00000,1.741,1.821
2020/09/15,0.00000,0.00000,1.727,1.807
2020/09/14,0.00000,0.00000,1.731,1.811
2020/09/11,0.00000,0.00000,1.718,1.798
2020/09/10,0.00000,0.00000,1.727,1.807
2020/09/09,0.00000,0.00000,1.712,1.792
2020/09/08,0.00000,0.00000,1.717,1.797
2020/09/07,0.00000,0.00000,1.732,1.812
2020/09/04,0.00000,0.00000,1.724,1.804
2020/09/03,0.00000,0.00000,1.72,1.8
2020/09/02,0.00000,0.00000,1.728,1.808
2020/09/01,0.00000,0.00000,1.72,1.8
2020/10/30,0.00000,0.00000,1.726,1.806
2020/10/29,0.00000,0.00000,1.726,1.806
2020/10/28,0.00000,0.00000,1.736,1.816
2020/10/27,0.00000,0.00000,1.738,1.818
2020/10/26,0.00000,0.00000,1.729,1.809
2020/10/23,0.00000,0.00000,1.744,1.824
2020/10/22,0.00000,0.00000,1.732,1.812
2020/10/21,0.00000,0.00000,1.721,1.801
2020/10/20,0.00000,0.00000,1.708,1.788
2020/10/19,0.00000,0.00000,1.712,1.792
2020/10/16,0.00000,0.00000,1.707,1.787
2020/10/15,0.00000,0.00000,1.7,1.78
2020/10/14,0.00000,0.00000,1.709,1.789
2020/10/13,0.00000,0.00000,1.705,1.785
2020/10/12,0.00000,0.00000,1.713,1.793
2020/10/08,0.00000,0.00000,1.703,1.783
2020/10/07,0.00000,0.00000,1.705,1.785
2020/10/06,0.00000,0.00000,1.698,1.778
2020/10/05,0.00000,0.00000,1.725,1.805
2020/11/05,0.00000,0.00000,1.772,1.852
2020/11/04,0.00000,0.00000,1.734,1.814
2020/11/03,0.00000,0.00000,1.746,1.826
2020/11/02,0.00000,0.00000,1.732,1.812
2020/11/06,0.00000,0.00000,1.794,1.874
2020/11/18,0.00000,0.00000,1.83,1.91
2020/11/17,0.00000,0.00000,1.835,1.915
2020/11/16,0.00000,0.00000,1.822,1.902
2020/11/13,0.00000,0.00000,1.802,1.882
2020/11/12,0.00000,0.00000,1.796,1.876
2020/11/11,0.00000,0.00000,1.806,1.886
2020/11/10,0.00000,0.00000,1.823,1.903
2020/11/09,0.00000,0.00000,1.806,1.886
2020/11/20,0.00000,0.00000,1.823,1.903
2020/11/19,0.00000,0.00000,1.818,1.898
2020/11/30,0.00000,0.00000,1.844,1.924
2020/11/27,0.00000,0.00000,1.852,1.932
2020/11/26,0.00000,0.00000,1.864,1.944
2020/11/25,0.00000,0.00000,1.854,1.934
2020/11/24,0.00000,0.00000,1.836,1.916
2020/11/23,0.00000,0.00000,1.838,1.918
2020/12/08,0.00000,0.00000,1.838,1.918
2020/12/07,0.00000,0.00000,1.833,1.913
2020/12/04,0.00000,0.00000,1.837,1.917
2020/12/03,0.00000,0.00000,1.829,1.909
2020/12/02,0.00000,0.00000,1.844,1.924
2020/12/01,0.00000,0.00000,1.827,1.907
2020/12/14,0.00000,0.00000,1.848,1.928
2020/12/11,0.00000,0.00000,1.844,1.924
2020/12/10,0.00000,0.00000,1.864,1.944
2020/12/09,0.00000,0.00000,1.867,1.947
